   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
      44      1.208456      1.115701      0.840861       -0.1028       1.14690       -0.0497      0.466643      1.033686     0.8088443      1.789754
      45      0.451284      -1.68405     -1.160170       1.35010       -0.3312       0.38653     -0.851455      1.000881     -0.384832      1.458108
      46      -0.53223      1.118133     0.6743961       -0.7223       1.09899       -0.9016      -0.82246      0.721711      -0.62534       -0.5938
      47     -0.343900        -1.000      1.044994       0.60851       -0.0693      -0.10839     0.4501555       1.76533     0.8709698      -0.50845
      48       0.77741      -0.11877      -0.19899       1.86647       -0.4189       -0.4791     -1.952105       -1.4023      0.451122       -0.6949
      49     0.5154138      -1.11487     -0.767309      0.674570       1.46089      0.592472      1.197830      1.704594      1.040089       -0.9184
      50     -0.105344      0.630195     -0.414846      0.451946       -1.5791      -0.82862      0.528879     -2.237086       -1.1077    -0.0177183
      51      -1.71939      0.057120       -0.7995      -0.29159       -0.2589       0.18929    -0.5637887      0.089686     -0.601156      0.556073
      52      1.693809      0.196869     0.1698692      -1.16400       0.69336       -0.7580      -0.80884      0.557439    0.18103874      1.107175
      53       1.44287      -0.53968      0.128376       1.76041       0.96653       0.71304     1.3062060       -0.6046     0.6365834      1.409253
      54      1.620912      -0.80618      -0.25167       0.38271       -0.2889       -0.3918    0.68400132      -0.35340     -1.787912      0.361847
      55     -0.424492      -0.73153     -1.565738       1.01382       -2.2271       -1.6993     -0.275846      1.228955     1.3097059      -1.15498
      56     -0.177632       -1.5104     1.0112070       -1.4765       -0.1431      1.032983        -0.222     1.4701603      -0.87000     0.3691904
      57     0.8532821      -0.13971       1.38631      0.548129        -1.637      3.958602     0.6486436     0.1073432     -1.398812     0.0817678
      58     -0.459942      0.644353     0.3716702      1.853009       0.14225      0.513505      0.372456     -0.148489     -0.183400    1.10100020
      59     0.7800271      -0.62944    -1.1134361       -0.0674        1.1614      -0.02752     1.7464350     -0.775070      0.141640    -2.5163038
      60     -0.595667       -0.3091      0.510937       1.71066       0.03494      1.453917     0.6616810      0.986352     -0.466154      1.384991
      61    -1.0729642      0.495158    -0.9520621       -0.5181       -1.4614      -0.51634     0.3511168      -0.06877      -1.34776       1.47073
      62     0.3372209      1.008065       0.78522       -0.6648       -1.9450      -0.91542      1.225155     -1.053546      0.816043      -0.61240
      63      0.393109      -1.82391     1.1670751      -0.03966       0.88582        0.1898    0.79806379       -0.1019     0.7433565        -1.509
      64      -1.08071      0.725474     -0.039178      -0.22875       -0.1796       0.50172      -0.59334        0.5103      -0.91579        -0.407
      65     0.9849516      1.071252      -1.09715       0.83863       -1.0391      0.733023      -1.89881      -1.11711      -0.50897      -0.16648
      66     1.4236144       0.90399     1.5754679      1.206607       -0.2828      -0.26632      1.068971     0.0403714      -0.15699    -1.3352027
      67       -0.1064      -2.79099      -0.45611       -0.9798       0.69257      -0.47867     -0.329051     1.3471054     -1.049067      0.316658
      68     -1.895266      0.089729     0.4102657       0.85987       -0.8986      0.319656     0.3181541     -0.019231      0.150016      0.463534
      69     0.3978804      -0.99601      -1.19586      2.505980       1.91979      -1.39169      0.450217     0.6274370      0.751337     0.1403954
      70     -0.926871      -0.18242      -0.49112       0.13437       -0.2683      -0.13167      1.018552      1.230558      -1.18110     -0.459930
      71     -0.790799      1.223722      -0.05936      1.448989       -0.4775       0.02599     -1.348696       1.30253      -0.36261      -1.48515
      72     -0.592461      -2.30490     -0.031817       0.11248       0.28807       1.49810      -0.30097     0.8074559      0.312238      -0.19332
      73      -2.07680      0.947501      -0.50397       0.01795       -1.2704      0.282995      0.108030     0.0294176      -0.13479     1.0492182
      74    0.96622086      0.725916      3.321078       -0.6002       -0.3795      -1.01480     0.4359861      -0.68748     -2.698361       -1.2133
      75      0.072251      1.009787        -1.556       -0.6124       -0.1393       -0.7285      0.531163      0.004000      0.321265     -0.725214
      76     1.5365363      -0.00037      1.293549      -0.43899       0.59003      -0.67938      -0.95090      -0.70435        -0.045       -0.2187
      77      1.539207      -1.14870      -1.09033      1.700188       0.60878      -1.88141      0.497269      0.237332      -2.14444      -0.36956
      78      -0.01745      0.731402      0.954495       0.09574       1.03345       -0.1462     -0.857496      -0.93418     0.5426452       -1.9581
      79     0.6778075      -1.10657       -0.3592      0.505381       1.21794       -1.9406      -0.80617    0.04906169      -0.59608      0.861623
      80     -2.086390      0.361801     0.4259201      0.049080       1.10223      -1.22957     1.1086167      -0.70292      0.725550    -0.3242042
      81      0.814343      0.780469      -1.46405       -0.1544       -0.0924      -0.23787      -0.75566     1.8514378      0.209096      1.555015
      82       -0.5691      -1.06179      0.132247       -0.5632        2.3901      0.245422       1.15259     -0.224235      -0.32606      -0.03091
      83     0.3557172      0.849586      -0.12215       -0.6808       -1.0678      -0.07667     0.5729627     0.4579470      -0.01781      -0.60013
      84     0.1467652      0.571804      -0.03681        0.1123       -0.1505      0.915499     -0.438200     0.1855356      0.394428       0.72552
      85     1.4958847       0.67545      0.599213      -1.47023       0.60640      2.293717      -0.83001     -1.019519      -0.21465      1.021248
      86     0.5247504      -0.47712     -0.035990      1.037038        0.6726       2.42887     1.0056866      0.353567      0.614726       -0.3489
      87      -0.97777       0.17195      0.490561      -1.39528       -0.5223       -0.3692     0.2656424      -0.26046     0.4450967        0.0981
      88     1.0603275      -1.71116       1.65712       1.41767       0.05031      0.650323     0.6065484    -0.7372896     0.1646650      0.778174
      89    0.30981675      1.051320      0.094996       0.08075       -0.7678      -0.36453     -0.459717      1.705483     0.2405055      -0.99942
      90      0.398598      -0.19200      -3.05376       0.47985       -1.5526      0.578464     -0.961263     -1.458324     0.4943416    -1.4941937
      91     -0.446699      0.204377     0.6122325      0.744884        -0.036      -0.83239      1.923815     -0.605981      1.803588     -0.452524
      92     1.1612856      1.069965     -1.045534      0.355284       0.75539      0.700982     -0.198937     0.3019600      -0.39468     -1.171813
      93     0.9840122      -0.55968      1.379758       0.60245       -0.8926      -0.16119     -0.286384     -0.870887     0.5014295     -0.478614
      94     1.6316915      0.860891      -0.88018       -0.0190       -0.2267      -1.56450      0.931255     0.9498088      0.925501     -0.456987
      95      1.068985      -0.20975     0.9351477       1.81252       0.14010      -1.41914      -0.31690     0.6409858      1.219874      -1.13379
      96     -0.190548      0.233339      0.434998      0.910423       -0.9484      -0.42347      1.007966      0.392334      0.448380       1.12532
      97     0.1040533      0.528003     -0.314563      -1.34501       -1.2952       0.07432     -0.199560      -0.65460       0.31801       -0.8902
      98     0.1113372      -0.01952     -0.839988       -2.2982       1.45652       0.31663     -2.664125      -0.42642      0.393787      -0.22814
      99      0.580330      -0.97326     0.1751677      -0.05348       -0.1830       -0.2210    0.19975955      0.932721     -0.530119       -0.4072
     100      0.160564      -0.12014     0.3856022      0.718290       1.29118        -0.116     -2.277297      -0.06962     0.3538704      -0.18695
     101     -0.153236      -2.43250    0.50798433      -0.32403       -1.5110       -0.8714     -0.864829      0.608749     0.5616380      1.514750
     102    0.64792481      -1.35164     -1.409209       1.13072       1.56668      -0.23774     0.5588029      -1.50489     -1.943921      -1.17402
     103       -0.3571      -0.52137      -0.23011      -0.49101       0.67930      1.427546      0.036197     2.0299974      -0.63440      -0.52510
     104     0.3877346      -0.35479     1.1770522       -0.6411       1.32269      0.194175      2.565452      -0.46411      -0.20269      0.145651
     105     -2.181027      0.602265     0.4808461      0.109318       -1.5443      -1.54656       0.58661       1.17517      1.594464      -0.89544
     106     -1.030798      -0.27193      -1.97573       -0.5889       0.85178      1.634602     0.2791554    1.64055364     0.4108729     0.1913639
     107     -0.171441      0.186937      -0.25485      -0.14091       -0.6618        -71879      0.259031      0.014448      -1.47958          -0.2
     108     -0.855671      -2.04820     0.4838836      1.558688        2.3697      1.562419      -0.87080       1.17524      1.119899      -1.98782
     109    0.86128851      0.627177     0.1628082       0.28861       0.05830      1.631935     -0.401788       -0.1999     0.0073889      0.275664
     110     -1.763249      1.387973      0.226199       0.56912       0.19731      -0.18644     -0.355241      0.096114      0.152052      1.155261
     111     0.3460577      -0.13348      1.986565       -1.2794       -1.3402      0.354602     -0.212373      -1.77459     -0.312229     -0.710655
     112     1.1311286     -0.621251      1.050614       0.45978       -0.2063      0.021171     0.4286587     -2.308038     0.3270684     -0.379119
     113     1.7979193      -0.69126     1.1425639      -2.51492       0.81462      0.276102     -0.247016    -0.1208893      -0.26056      0.423003
     114      -0.13424      -1.78773      -0.18581       2.23472       0.04684      0.290787       -0.4380      0.174054      0.177945     -0.261201
     115     0.8632633     -0.923077     -0.130195      0.505053       -0.2670      -1.22387      0.558264     -0.982160      -0.44730     -0.828147
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     -0.110728      -0.42938      -0.47458       0.68097       1.76260      -0.35751      0.522655      -0.35541      0.098942       1.12775
       2       0.05029      -0.81554       -0.7299       -0.6167       -0.0133        0.8580      -1.35879      -1.03728     -0.924541       -1.7494
       3      1.325922      -0.03637      1.900779      -1.42433       1.29418       -0.7016     -0.407369      -0.98896      -0.94986      -1.32374
       4    0.21633295       -1.3142     -0.241801      -0.00920       0.66661      0.100391     0.3213258      0.514411     -0.017250      0.363347
       5      -0.97972      -0.77547      1.897510      -0.01173       -0.7105      1.379879      -0.15684      -0.64649     -1.448991      0.779491
       6     -1.086300       -0.5390      0.644099       0.18363       -0.0864      -0.21398     1.1459273      2.230274       -0.5487      0.568904
       7     1.9288003      1.079057     -0.686831       -0.4306       -0.5979       -0.9134     -0.623905      0.261875     -0.587029      0.876199
       8      0.123255      -0.39712      0.886089       0.31897       0.26486       1.04003     0.5732654        -0.108     0.9375548         0.309
       9    2.91730876      1.098688      1.153212       1.29099       0.07983      1.312895      0.023357      -0.83117     -0.563986      0.527950
      10     -1.561119      0.208352     -0.728350       0.71821       -0.7461      1.872303      0.767818      -1.26885     1.7587593      -0.22725
      11     -0.727476      -1.02379       0.56776      1.504521       -0.5784       -0.9976    -1.1397000       1.49640     1.6707292      -0.34847
      12      0.537705       -0.0029      -0.06063       0.96402       0.44095        0.3294     -0.292578      0.815600     -0.282005       0.04992
      13        0.2194      -1.20115     -0.299094       -0.3126       0.10120       -1.1118      -1.18655       1.62346     1.1564436       0.88903
      14      1.824818       0.41959      -0.09107      0.482175       -1.8792       -1.0980     0.7586370      0.032615    -1.2776363      0.658536
      15      0.998901      0.667879      -0.03029       -0.8360       0.10759        0.4269     -0.358588      0.603035     0.3144319       0.33311
      16       -2.0325      1.081092      1.724391         -0.40       -1.4768        0.6389      -0.46565       -0.9670      1.217716       -1.3833
      17    0.71742862      -1.24773     1.4622679      0.516552       -0.2573      0.149369     0.5820873      0.829894     0.8277914      0.546730
      18      -0.47738      0.664079     -1.311324      1.004093       0.87300       1.39408     -0.588779       0.18621     0.8582860      0.317857
      19     -0.426667       0.30733      0.068032       0.99570       -0.6284      0.339487     0.2929311    0.75732812     -0.072892     0.1273146
      20     -0.070949      0.034065      0.008359      -0.32674       2.82729      -0.84391       -1.1734     -0.795626      -0.71005      0.011436
      21     1.4309327      1.688383      0.237324      -2.49821       0.38435      -1.31065     -0.500701     -1.149722      0.425622      -0.62660
      22     0.7721196      0.477302       -0.2400      0.080560        0.9174      -0.37213     0.9156188      -0.01931      0.269397       0.79924
      23       1.33153      0.520812     0.0583718       0.72068       -1.5454         16904      1.638961       -1.3254     0.9037094       -0.5641
      24      0.507251      -0.11656     0.3035897       -0.8007       -2.1606       0.40665    -0.6005043      -0.64863      -0.72532       1.98441
      25      -0.58219      0.326812     -1.160443      1.523096       -0.5562      -2.60064      2.711949      -1.09814      1.308932      0.733072
      26      0.652179      -0.23148    0.18919875       1.22393       -0.3009       0.25130     0.9282902      0.083388    -0.4249831      1.451678
      27      0.341688      -0.12517     -0.775894       -1.0055       0.89378       0.94926     -2.170711       -0.6154      0.964888       2.42430
      28      2.150353      0.941866      1.373332       -0.5274       0.77453      -1.23716      -0.56187     0.3209710      2.167937      0.747963
      29     0.2738270      -0.17008      -1.32244       0.60286         -0.34      0.239044      -0.88933      0.121254      -1.53702      0.503906
      30    1.31972591      0.913950      2.113823      0.324553       0.50536      0.514864     -0.879729      2.153233     0.9885780      -0.24282
      31    -0.9028317      0.581509      0.857547      0.137884       0.18607      -0.18811     -0.002747      1.335141      1.400617       -1.5001
      32     0.1388788      -1.20410      -1.33569      0.585952         -0.84      -3.15335     0.6451526      1.282141     2.0387771      -0.39629
      33        1.4454      -2.62101      -1.04339      0.518969        0.4715       1.32041      0.956689       -0.0815      1.529247       0.68648
      34       1.71708      -0.80427     0.3002536       -0.4295         0.805       -0.2195      -0.25185       -1.3264       0.30820       1.11548
      35      1.008195      -3.01603     -1.619645      2.005140       -0.1876        -0.148      1.165335      0.196645     -0.632590       -0.2098
      36      1.897160      -1.38139   1.301224837      -0.31239       -0.2712          2509     1.8629130      -0.64287     0.8350583       -0.3630
      37       -1.4320      -0.16601     1.1689263       -0.1858       0.54942       0.18855      0.046831       -0.4174      0.131782       -2.0328
      38      -0.44832      -1.80394       0.26969      0.354660       -0.7960       0.80130     0.3958305        0.2935     -0.361403       0.47279
      39      1.054207      -0.66044      -0.81684       1.18901       -2.3184       -2.6172      -1.81472      0.181741    0.15237420       0.49650
      40       0.07597      1.537379      1.575783        1.1590       -1.1558       0.36357    -0.8662026       -0.5007     -1.023362       0.01071
      41      0.544124      0.078692     -1.193368      -1.52603       -0.7620       -0.7776     0.7842731      -0.31928     -0.188666      -0.15693
      42    1.09684814      1.636115     0.4270585       -0.2483       1.40250      0.438241     -0.421096      1.010573     0.2072299      -1.43403
      43     0.6269063      0.299825     -1.856641      -2.15104       0.13630      0.683356     0.6085800      -1.36097     -0.347009       0.66658
      44      -1.53575      0.085282     0.2133292       0.92375       -2.4538       0.14498     2.0181218      -0.62120       -0.3162      0.953992
      45      -0.76314      1.156954    0.54053316      -1.57407       0.10059       -1.4589     0.9525478      -1.68067     -1.811753      -1.13730
      46     -0.803072       1.31494      -0.01825      0.291004         1.074      -0.69780     -0.578325       -0.8474     0.7849046      1.633276
      47      0.258742      -0.62327      -0.52036       -1.1123       0.73114       -1.0629     -0.254633       -1.1689     -1.899463      -2.53995
      48       -0.8899       0.21807     -0.317815      -0.22357       -1.0713       -0.9316    -1.0677023       0.21123     2.0476548       -0.1363
      49     -1.369280       1.27262       -0.9985       0.55753       -0.4426      0.081083      3.432663      -0.74752      -0.58668      0.375235
      50       -0.0219      -0.40607      -0.68840       0.59049       1.07737       -0.9520     -1.136433      1.829906      -1.42515      0.715333
      51      0.439127      -1.10296     0.7594935      -1.10321       -1.0895       -1.3895     0.8342832      -0.44934      1.085251       -0.8101
      52      0.614662      1.407410     -0.086013      -1.12545       -0.3425       1.25673    0.73909383       -0.3859     -1.744372       0.71553
      53    1.63090625      1.648594      0.432790       -0.1910       -0.7861      -0.57260      -1.64975      2.134551      -0.02696       2.38440
      54      -0.07449      -1.61831      1.861565      -0.85982       -0.4379       1.64855     1.4587732      -2.02620     0.0010547         -1.08
      55      0.539138      1.812177      -0.51748       1.49322       -0.9286       2.17227     -0.825653      -0.46333     0.2969573        -1.400
      56      1.549608      -1.07001      0.613951       -1.2891       0.10978       -0.0105     -0.388240        0.4892     -1.116832       1.52186
      57       0.20244      -2.79144     2.0055615      0.452713        1.5535       -0.1769      -2.26261       -0.4197      -1.22606       -0.0384
      58      -0.48272      0.209012     -1.764408       0.05378       -0.4595        0.6335      -1.69230       -0.4250      1.658399       -1.1810
      59      0.738053      1.330506      -0.01008      0.988510       1.04143       1.56975    -0.3678322        -0.112     0.8041228        -0.745
      60      0.048050      -0.69857     -2.329041      0.334915       1.70243        -0.372      0.084297      -0.45310     -0.740963       0.13610
      61      1.072931      2.215843     0.8264765       -0.9613       -1.4270       1.30683     0.3167149      -0.61046     -1.056172       -0.8077
      62     1.2334249      -0.02235     -1.400469      0.872578       0.31010       -0.2911     0.6077152      -0.82768     0.9639045       -1.4248
      63      -0.90344      -1.37688      -0.41655       -0.7574        -0.362       0.00476      0.554252      0.146532    0.25185970       1.60432
      64      -0.26649      -1.45833     0.9513818        1.8358       0.18728       0.83953      -0.65561      0.185675    0.63702531      0.378575
      65     -0.539697      1.630629    0.17281608       0.93019       0.40577       0.87367     0.9332532      -0.21615     0.8336788      2.160455
      66     1.9989920     0.7640414     1.6872552      -1.30797       1.47239      0.074876     -1.786935     0.1652105     0.9762962    -0.6960276
      67    1.93713158      1.349227     -1.275113       1.00909       0.11197      -0.55168     -0.316631      -0.44499      -1.21627      -0.44832
      68     0.6926889      1.425942       1.45833      -0.57336       -0.1172      -0.85937     1.0300024      -1.64815     -1.363276      -0.63584
      69     0.2514734      -0.32114     0.0330639      0.047534       0.23327      -1.03446     -0.339359    0.57761233     0.2802291      1.093306
      70     -0.746224      0.906261      1.466624       -0.1425       0.26593      0.225189     0.5356705     0.3879211     1.4694877       0.51336
      71     0.8645017      0.331526      -1.04177      0.433360       -0.2299      -0.63508     -0.894370      -0.07039      -0.60746      2.039672
      72     1.5967718      -0.26693       0.70915       1.15696       -0.1728      1.848233     0.9221103     -0.101709     -1.799299      -0.96595
      73     0.3186925      -0.43826      -0.02075       -0.7873       0.24692      -0.45830     -1.552705      -0.34164      -0.57202      -1.55165
      74      1.423177      -0.07605      -0.32686      0.750374       -0.0825       0.76729     -1.480654      -1.03665     0.5452275      1.491897
      75      0.030011      0.216434     -0.823443      -0.02993       -0.7089       -0.1602     0.7222801       -1.9987     0.2130257       -0.8045
      76     -0.646582      1.138172      0.295439      0.933629       -1.7637      -0.41021      -0.45366     -0.589429      0.440234      0.895921
      77     -1.106778      -0.96266      -1.25195       1.14760       -0.5147      -0.10138     -0.332210     -0.963656      0.373260      0.383026
      78     0.9413255      -0.22542      -0.29708      -0.58552        1.4881      1.007566     -0.040385      0.648973      -0.58584      2.054474
      79     -0.591566      -0.37968      -0.37103      1.701234       0.14760      1.084418     -0.110096     -1.212974      0.775480       -0.6264
      80     -1.318522       -0.4160     0.6316571      1.764285       -1.3874      -2.19905     0.9301569     0.3000512     -0.563472    0.41836191
      81      0.729443      1.912068      -0.13034       1.27980       -0.4517       -0.5096     0.4237734       -1.1149      -1.30195       0.96319
      82      -1.96307      0.113348      -0.32474       -0.3730       -1.3323       -2.0359    -0.6609084       -1.1652     -0.425419       0.08803
      83     -0.741760       -1.0725      0.290041      -0.76183       -0.9595       -0.2991     0.2854914      2.108748     1.6135615       -1.2633
      84     -1.324249      0.064717      0.556998       -0.1317       2.17233      1.177070      1.640057      -0.41787     -0.896879      -1.07028
      85      -0.11378      -1.25834      -0.63379       -0.4307       0.94428       -0.4728      -1.40706      -0.44747     0.1885829       0.56091
      86      -0.92165      0.647375      1.386825      0.489516       0.23879       -0.4481      -0.61079       -2.0299    0.60794658        -0.354
      87      0.152581      0.501274     -0.786402       1.01699       0.11311        1.4969     0.1689376      0.318624     -0.273377      1.476413
      88        -2.103       -0.5328     -0.305053       -1.5304       -0.7947      -2.17212     0.1903872     -1.405227     0.3698604    -0.2617816
      89      -0.83271      -1.55378      -0.68284      0.310623       -0.1254       0.66624      -0.78833      1.605993    -0.2379534       -0.8451
      90      1.310159      1.357566      -0.09016       -0.4843       0.91007       -0.8941     0.9351915       -1.3871     -0.083393       0.01175
      91     1.2080994      -1.82921     0.2344367       -0.1207       0.00290       -0.8841      -1.30189      -0.46313      -0.24166      1.475183
      92       0.11138      -0.00427      0.698346       -1.6118       0.72256       0.91537      0.907143       -0.3329     -1.235249       -0.9849
      93      0.247453      0.536764      1.276549       1.52143       0.87124       0.03392     0.2649199      -0.23531      1.054868       0.59427
      94      0.215859      -1.25560     1.0466613       -1.5268       1.23178       0.98462      -1.58706        -0.048      -1.24139       -0.1446
      95     0.5551699     -0.136638      -1.36386       0.26082        0.2594      -0.02723     -1.045138    -0.3497816     0.2685271     -0.155049
      96     2.1126221      0.256079      -0.20676      0.482597       -1.1054       0.42075     1.6167942      -0.88377     0.2988350       0.76711
      97       -1.6933      1.638888      -1.04499       -0.3350       0.38067       -0.2326     0.8029366       0.15092      0.569751       0.07497
      98      1.472001      -2.01549      0.364094      -0.30061         -0.95        -0.811     -0.571979        0.5784     -0.896130       -0.1631
      99      0.275248      -1.15579     1.1123486       2.42158       -0.6740       0.91944     -0.309679       0.53336     -0.181705       2.20866
     100      -0.32433       0.79393      0.607366      -1.08396       -2.1602       0.57908     0.8445184       -0.5367     -0.633374       0.97680
     101      0.852833      0.955876       0.26140      -0.78827       -1.2179       -1.9931      -0.05768       1.91916      0.477894       -0.0797
     102       -1.5207      -0.66793      0.004938      -0.22221        0.9083          1782       -0.1586        0.6953      -0.11421        -0.189
     103     1.2591335      -0.75197      -0.28305       -1.2927       0.09673      1.069501      0.681401      0.734011      1.053042      0.625218
     104       0.75825      0.403724     -0.975388      0.526095       0.94588       -0.8919      0.235989       1.08281      -0.37347       -1.3211
     105       0.06153      1.593685       -0.9129      -0.10539       -0.7510        -0.358      0.234771        1.4768      -0.71664       -0.7086
     106       -0.8725      -1.09379      -1.53470       -0.8512       -0.1058       0.04086      1.172449       -0.8216      -0.77993       -0.7568
     107     0.1957459      -0.15847     0.7772087       -0.7891       0.91325      0.942513      -0.26246      -0.62253      0.181169       -0.7915
     108     1.9922047      0.140887     0.7924407       -1.2671       -1.7507      0.687266      0.515886      -0.76060      -0.56677      -0.67994
     109     0.2278269      0.923852    -1.5448602       0.47874       -0.8741      -0.53093      -0.16043      -1.36145       2.84393      2.424977
     110     0.7522698      0.656015     -1.043610       2.37734       0.01831      -0.12339      1.203993       0.26080      -0.77660       -0.2189
     111     -0.376085      0.064655      0.554457       0.53275       1.30120      -0.00410     0.9580685      1.706661     -1.226022      0.712570
     112     -1.072332      -1.50707     1.5846620       1.13548       0.52337       -0.4769     1.5035612     -1.367167     0.0673929      0.485177
     113      1.287126       -1.5264     -3.064141       0.11537       0.31742       0.17368    -0.8772468      -0.04416     -1.540079      0.420593
     114      0.892588      -0.73203      -2.00394      -0.12978       -0.1985       -0.0806     1.3035754      0.138595     2.0841228      0.380743
     115      -1.08723       1.13361     -0.090344       -0.4887       0.27940       0.11478     -1.558594      -0.84951     1.1520065      0.175927
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     0.6389859      1.020152      1.792613      -0.63909       -0.7033      -0.92450       -0.6004      -0.91258      -0.01500       -0.1082
       2     0.5812382      -1.19065      -0.65382       0.35946       0.69864      -2.31661      -0.60207     -0.253620      -2.04115     0.4487003
       3     1.2041275      -1.94309     -1.564928       0.95218       1.13533      -1.27277      -0.98762    0.65941880      -0.24302      -0.52131
