   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
      20   1.160338569     0.3694927     1.9046587      1.111056       0.65904      -1.62743    0.60231928     0.4202822      0.810951      1.044442
      21    -0.4008781     0.8240056      -0.56230       1.95487       -1.3319      -1.76068     -1.650721     -0.890555     -1.119115      1.956078
      22    -0.3264994     -1.342675      1.114382      -0.58652       -1.2368      0.875838     0.6233621     -0.434956     1.4075400      0.129101
      23      1.616949     0.5027408     1.5588055      0.109402       -1.2197       2.44936    -0.5457741      -0.19883     -0.700398      -0.20339
      24      0.242669     0.2018301      0.661020      1.792158       -0.1204       -1.2331    -1.1823181      -0.66575     -1.674195      0.825029
      25      -0.49821       -0.3109        -0.001      -1.39662       -0.8613       0.67471     0.6185391      -0.44317     1.8105349      -1.30572
      26    -0.3449872     -0.230839      -2.79308        1.9375       0.36633      -1.04458     2.0511734      0.585662       0.42952      -0.60699
      27      0.106222      -1.52568      0.795026      -0.37443       0.13404       1.20205     0.2847481      0.262467    0.27649930      -0.73327
      28    0.83600471     1.5433591       0.75880      0.884908       -0.8772      -0.86778     -1.440876      1.232253     -0.254179      1.399843
      29    -0.7819116     -0.437508      0.095425      0.921450       0.06075      0.211124      0.016527     0.1771877     -1.116470        0.0809
      30    -0.1865789     -0.056824       0.49233      -0.68067        -0.084      -0.29736     0.4173020     0.7847706     -0.955425       0.58591
      31     2.0657833     -1.471156      -0.83017       -0.8805       -0.2790       1.62284     0.0133526      -0.69469     0.6218035        -0.599
      32    1.12341216      0.305267      1.388779      -0.66134       3.03085       0.82458     0.6545801      -0.05118     -0.725597      -0.86776
      33      -0.13597      -0.79726     0.2826757      -0.82609       0.62108       0.95612     -0.705840      1.192686    -0.2379419      1.155287
      34     0.4381663     1.1223283      -0.99701       -0.1067       1.45142      -0.61803     -2.037201    -1.9425891     -2.506440      -2.11416
      35     -0.411639     1.2785280       -0.4422       0.32352       -0.1099       0.00854    -0.1681988       -0.1741     0.4611640      -1.17598
      36     1.0101271      0.920017      -0.19505     0.8053934        -0.701       -0.5372     0.1562638      -0.19022     -0.448738      -0.67244
      37     -0.557494      0.939168      -1.94332      0.352494       -0.2364      0.727813     0.5150736     -2.782534     0.5846466      0.324274
      38    0.02186283      -0.46867     0.8532812       -0.4130       1.83471      0.564382     2.1378280       -0.7855     -1.755925       0.71478
      39     0.8527040     0.0353600     -1.538793       -0.4478       0.61798       -0.1841    -0.1159851      -0.17545     -0.933914      -0.53302
      40     -1.426555     1.7679599     -0.475372      0.477610       -1.0218       0.79452    -1.8731609      0.920615    -0.0353679      2.110605
      41   -1.30653407     0.0763804      0.367231      1.232899       -0.4228      0.086464    -2.1424667     -0.830168    0.45161595     1.1041743
      42    -0.2817362     2.0563555      1.760249       -0.0606       -2.4135       -1.7775     -0.777858    1.11584110     0.3102722      -2.09424
      43    -0.2287658     1.6133613      -0.37480        -0.749       2.05462      0.053409    -0.4791570     0.3501671     0.0171647      -0.42914
      44    1.20845632     1.1157018    0.84086155       -0.1028       1.14690      -0.04970    0.46664326      1.033686     0.8088443      1.789754
      45    0.45128401     -1.684059     -1.160170       1.35010       -0.3312      0.386539    -0.8514556   1.000881423     -0.384832     1.4581082
      46    -0.5322340      1.118133       0.67439       -0.7223       1.09899      -0.90163     -0.822467     0.7217112     -0.625342      -0.59384
      47     -0.343900     -1.000169      1.044994      0.608514       -0.0693       -0.1083    0.45015551       1.76533    0.87096980      -0.50845
      48      0.777419     -0.118771     -0.198998       1.86647       -0.4189       -0.4791     -1.952105      -1.40232     0.4511229      -0.69492
      49     0.5154138      -1.11487      -0.76730      0.674570       1.46089       0.59247     1.1978308      1.704594     1.0400891      -0.91844
      50     -0.105344     0.6301956       -0.4148      0.451946       -1.5791      -0.82862      0.528879      -2.23708     -1.107712      -0.01771
      51    -1.7193944     0.0571209      -0.79954      -0.29159       -0.2589      0.189293     -0.563788      0.089686     -0.601156      0.556073
      52    1.69380911     0.1968697     0.1698692       -1.1640       0.69336      -0.75806     -0.808847     0.5574394      0.181038      1.107175
      53     1.4428769     -0.539681      0.128376      1.760415       0.96653       0.71304    1.30620606      -0.60460    0.63658340      1.409253
      54       1.62091     -0.806184    -0.2516742       0.38271       -0.2889       -0.3918    0.68400132       -0.3534     -1.787912      0.361847
      55    -0.4244927     -0.731530     -1.565738       1.01382       -2.2271      -1.69933      -0.27584     1.2289555     1.3097059      -1.15498
      56    -0.1776321      -1.51045       1.01120       -1.4765        -0.143      1.032983     -0.222414       1.47016     -0.870008      0.369190
      57    0.85328218     -0.139711     1.3863142       0.54812       -1.6374       3.95860    0.64864364     0.1073432     -1.398812     0.0817678
      58     -0.459942     0.6443536      0.371670      1.853009        0.1422       0.51350    0.37245685      -0.14848    -0.1834001       1.10100
      59     0.7800271     -0.629441     -1.113436       -0.0674       1.16143       -0.0275    1.74643508      -0.77507     0.1416405       -2.5163
      60     -0.595667     -0.309121     0.5109377       1.71066       0.03494        1.4539    0.66168107      0.986352     -0.466154      1.384991
      61     -1.072964     0.4951586      -0.95206      -0.51814       -1.4614        -0.516    0.35111689      -0.06877     -1.347764       1.47073
      62    0.33722093      1.008065      0.785226      -0.66486       -1.9450      -0.91542      1.225155      -1.05354     0.8160436      -0.61240
      63      0.393109      -1.82391    1.16707516      -0.03966       0.88582       0.18986    0.79806379      -0.10193     0.7433565       -1.5095
      64     -1.080710     0.7254740      -0.03917       -0.2287       -0.1796       0.50172   -0.59334375      0.510307    -0.9157918      -0.40725
      65    0.98495167     1.0712524     -1.097154       0.83863       -1.0391      0.733023     -1.898812       -1.1171     -0.508972      -0.16648
      66     1.4236144     0.9039991      1.575467      1.206607       -0.2828       -0.2663     1.0689716     0.0403714     -0.156993      -1.33520
      67    -0.1064601     -2.790996      -0.45611      -0.97989       0.69257       -0.4786    -0.3290515      1.347105     -1.049067      0.316658
      68    -1.8952669     0.0897291      0.410265      0.859870        -0.898        0.3196    0.31815419      -0.01923     0.1500162      0.463534
      69    0.39788042     -0.996010     -1.195861       2.50598       1.91979       -1.3916     0.4502177     0.6274370     0.7513372      0.140395
      70    -0.9268719     -0.182420      -0.49112       0.13437       -0.2683      -0.13167     1.0185524      1.230558      -1.18110      -0.45993
      71   -0.79079995     1.2237222     -0.059367       1.44898       -0.4775       0.02599    -1.3486964     1.3025355      -0.36261      -1.48515
      72     -0.592461     -2.304907      -0.03181      0.112487       0.28807       1.49810    -0.3009761      0.807455    0.31223868      -0.19332
      73      -2.07680      0.947501      -0.50397      0.017955         -1.27       0.28299     0.1080308      0.029417    -0.1347931      1.049218
      74     0.9662208     0.7259168      3.321078       -0.6002       -0.3795      -1.01480     0.4359861     -0.687487     -2.698361      -1.21333
      75      0.072251      1.009787      -1.55694      -0.61244       -0.1393       -0.7285     0.5311637      0.004000   0.321265914      -0.72521
      76     1.5365363     -0.000375       1.29354      -0.43899       0.59003       -0.6793    -0.9509092       -0.7043    -0.0458666      -0.21873
      77    1.53920700     -1.148704     -1.090338       1.70018       0.60878       -1.8814    0.49726909     0.2373326    -2.1444440      -0.36956
      78    -0.0174549     0.7314025       0.95449      0.095746       1.03345      -0.14627     -0.857496      -0.93418     0.5426452      -1.95816
      79    0.67780757     -1.106573       -0.3592      0.505381       1.21794      -1.94068     -0.806178     0.0490616     -0.596086      0.861623
      80    -2.0863905     0.3618016      0.425920      0.049080       1.10223      -1.22957     1.1086167     -0.702920     0.7255505      -0.32420
      81       0.81434     0.7804699      -1.46405      -0.15449       -0.0924       -0.2378     -0.755662      1.851437    0.20909667      1.555015
      82    -0.5691486     -1.061796      0.132247      -0.56323       2.39014       0.24542     1.1525991      -0.22423     -0.326061      -0.03091
      83     0.3557172     0.8495868      -0.12215       -0.6808       -1.0678       -0.0766    0.57296272      0.457947     -0.017817      -0.60013
      84     0.1467652     0.5718048      -0.03681      0.112368       -0.1505       0.91549     -0.438200      0.185535     0.3944280      0.725522
      85     1.4958847      0.675453      0.599213      -1.47023       0.60640       2.29371     -0.830010      -1.01951     -0.214653      1.021248
      86      0.524750       -0.4771      -0.03599         1.037       0.67261       2.42887     1.0056866      0.353567     0.6147262       -0.3489
      87     -0.977773     0.1719571      0.490561      -1.39528       -0.5223       -0.3692     0.2656424      -0.26046    0.44509671      0.098112
      88     1.0603275     -1.711167     1.6571246       1.41767       0.05031       0.65032     0.6065484      -0.73728   0.164665065      0.778174
      89     0.3098167     1.0513207       0.09499       0.08075       -0.7678       -0.3645    -0.4597176     1.7054835    0.24050555      -0.99942
      90    0.39859838     -0.192003      -3.05376      0.479852       -1.5526      0.578464    -0.9612635     -1.458324     0.4943416      -1.49419
      91     -0.446699     0.2043773     0.6122325      0.744884       -0.0362      -0.83239    1.92381542     -0.605981    1.80358898     -0.452524
      92    1.16128569     1.0699655      -1.04553      0.355284       0.75539       0.70098    -0.1989374      0.301960     -0.394689      -1.17181
      93    0.98401223     -0.559681      1.379758       0.60245       -0.8926       -0.1611    -0.2863849     -0.870887     0.5014295      -0.47861
      94    1.63169151     0.8608912     -0.880189        -0.019       -0.2267      -1.56450    0.93125567     0.9498088     0.9255012     -0.456987
      95     1.0689859     -0.209752      0.935147      1.812527       0.14010       -1.4191    -0.3169011      0.640985    1.21987437      -1.13379
      96     -0.190548     0.2333391      0.434998      0.910423       -0.9484       -0.4234    1.00796647      0.392334      0.448380       1.12532
      97     0.1040533      0.528003      -0.31456      -1.34501       -1.2952       0.07432     -0.199560      -0.65460      0.318014      -0.89027
      98      0.111337      -0.01952      -0.83998      -2.29820       1.45652       0.31663     -2.664125      -0.42642    0.39378773      -0.22814
      99    0.58033011       -0.9732       0.17516       -0.0534        -0.183      -0.22102     0.1997595      0.932721     -0.530119      -0.40724
     100     0.1605649     -0.120149      0.385602      0.718290       1.29118       -0.1164    -2.2772979      -0.06962     0.3538704      -0.18695
     101     -0.153236     -2.432508      0.507984      -0.32403       -1.5110      -0.87142     -0.864829    0.60874908     0.5616380     1.5147503
     102     0.6479248      -1.35164     -1.409209      1.130725       1.56668      -0.23774      0.558802    -1.5048912     -1.943921    -1.1740236
     103    -0.3571875      -0.52137     -0.230114      -0.49101       0.67930      1.427546     0.0361974      2.029997     -0.634404      -0.52510
     104    0.38773466      -0.35479      1.177052      -0.64110       1.32269      0.194175      2.565452      -0.46411     -0.202693      0.145651
     105     -2.181027     0.6022651      0.480846        0.1093       -1.5443      -1.54656     0.5866185     1.1751786     1.5944646      -0.89544
     106    -1.0307980     -0.271938      -1.97573       -0.5889       0.85178      1.634602    0.27915545     1.6405536    0.41087293      0.191363
     107     -0.171441     0.1869370      -0.25485      -0.14091       -0.6618       0.25903     0.0144484      -1.47958     -0.240700      -0.85567
     108      -2.04820      0.483883      1.558688      2.369730       1.56241        -0.870    1.17524499      1.119899     -1.987829      0.861288
     109    0.62717703      0.162808      0.288616        0.0583       1.63193      -0.40178     -0.199939      0.007388     0.2756640      -1.76324
     110     1.3879738     0.2261997      0.569124     0.1973159       -0.1864       -0.3552    0.09611414      0.152052     1.1552617      0.346057
     111     -0.133488     1.9865651       -1.2794       -1.3402       0.35460      -0.21237     -1.774595     -0.312229     -0.710655     1.1311286
     112     -0.621251      1.050614     0.4597817      -0.20633       0.02117      0.428658     -2.308038    0.32706840     -0.379119     1.7979193
     113     -0.691268       1.14256      -2.51492       0.81462       0.27610       -0.2470    -0.1208893      -0.26056     0.4230032      -0.13424
     114    -1.7877377     -0.185810      2.234721       0.04684       0.29078       -0.4380     0.1740544      0.177945     -0.261201      0.863263
     115     -0.923077     -0.130195      0.505053       -0.2670       -1.2238       0.55826    -0.9821609      -0.44730    -0.8281475      -0.11072
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     -0.429385      -0.47458      0.680978      1.762608       -0.3575       0.52265    -0.3554134      0.098942     1.1277513      0.050293
       2     -0.815547     -0.729926      -0.61674       -0.0133        0.8580       -1.3587     -1.037289    -0.9245412     -1.749405      1.325922
       3     -0.036378      1.900779      -1.42433      1.294182       -0.7016       -0.4073     -0.988964      -0.94986      -1.32374      0.216332
       4    -1.3142010      -0.24180     -0.009201      0.666610       0.10039      0.321325     0.5144115      -0.01725     0.3633479      -0.97972
       5    -0.7754704     1.8975108     -0.011734       -0.7105       1.37987      -0.15684     -0.646491     -1.448991     0.7794918      -1.08630
       6    -0.5390325     0.6440999      0.183633      -0.08642       -0.2139      1.145927     2.2302741    -0.5487608     0.5689040      1.928800
       7     1.0790570      -0.68683      -0.43068        -0.597       -0.9134       -0.6239     0.2618754      -0.58702     0.8761998       0.12325
       8     -0.397125     0.8860899      0.318971      0.264867       1.04003      0.573265     -0.108898     0.9375548     0.3093178      2.917308
       9     1.0986885     1.1532126      1.290993       0.07983       1.31289      0.023357     -0.831173    -0.5639864     0.5279505     -1.561119
      10     0.2083529      -0.72835       0.71821       -0.7461       1.87230       0.76781    -1.2688589       1.75875    -0.2272525      -0.72747
      11     -1.023799     0.5677647      1.504521      -0.57842        -0.997      -1.13970     1.4964053   1.670729221     -0.348471     0.5377050
      12     -0.002905     -0.060630    0.96402263      0.440956       0.32948       -0.2925    0.81560035      -0.28200     0.0499224      0.219477
      13      -1.20115       -0.2990     -0.312603       0.10120       -1.1118       -1.1865     1.6234621      1.156443    0.88903935       1.82481
      14      0.419595     -0.091078      0.482175      -1.87928       -1.0980       0.75863     0.0326154      -1.27763     0.6585368      0.998901
      15      0.667879      -0.03029      -0.83604        0.1075       0.42692       -0.3585    0.60303591      0.314431     0.3331145      -2.03253
      16      1.081092     1.7243917      -0.40246      -1.47689       0.63892       -0.4656     -0.967012       1.21771     -1.383379      0.717428
      17    -1.2477341     1.4622679      0.516552       -0.2573       0.14936      0.582087     0.8298943      0.827791     0.5467302      -0.47738
      18   0.664079547     -1.311324      1.004093    0.87300583       1.39408      -0.58877     0.1862116      0.858286     0.3178578      -0.42666
      19    0.30733106     0.0680320      0.995703      -0.62846       0.33948      0.292931     0.7573281     -0.072892     0.1273146      -0.07094
      20    0.03406586     0.0083591    -0.3267445      2.827299       -0.8439      -1.17340     -0.795626      -0.71005     0.0114365      1.430932
      21     1.6883837     0.2373243        -2.498      0.384359       -1.3106       -0.5007    -1.1497227      0.425622     -0.626607      0.772119
      22    0.47730239     -0.240069      0.080560      0.917419        -0.372       0.91561    -0.0193160     0.2693974     0.7992408      1.331532
      23      0.520812     0.0583718       0.72068      -1.54544       1.63896       -1.3254     0.9037094      -0.56416    0.50725158      -0.11656
      24    0.30358975     -0.800787      -2.16062      0.406655        -0.600      -0.64863      -0.72532     1.9844112     -0.582192      0.326812
      25      -1.16044     1.5230967      -0.55626      -2.60064       2.71194       -1.0981     1.3089323      0.733072    0.65217963      -0.23148
      26     0.1891987     1.2239360     -0.300930      0.251309       0.92829       0.08338    -0.4249831       1.45167      0.341688      -0.12517
      27     -0.775894      -1.00559       0.89378      0.949268        -2.170       -0.6154    0.96488813      2.424306     2.1503538      0.941866
      28    1.37333245     -0.527419     0.7745345       -1.2371       -0.5618       0.32097     2.1679370      0.747963     0.2738270      -0.17008
      29    -1.3224429     0.6028630      -0.34909       0.23904       -0.8893      0.121254     -1.537028     0.5039062     1.3197259      0.913950
      30     2.1138237     0.3245535      0.505363      0.514864        -0.879      2.153233     0.9885780     -0.242826     -0.902831      0.581509
      31    0.85754755     0.1378848     0.1860745      -0.18811       -0.0027      1.335141     1.4006178     -1.500176     0.1388788      -1.20410
      32     -1.335695     0.5859527     -0.841569       -3.1533          0.64         1.282    2.03877713      -0.39629     1.4454453      -2.62101
      33     -1.043399      0.518969      0.471534       1.32041       0.95668       -0.0815     1.5292478      0.686482     1.7170887      -0.80427
      34    0.30025367      -0.42959     0.8059133       -0.2195       -0.2518       -1.3264     0.3082041       1.11548     1.0081956      -3.01603
      35     -1.619645      2.005140     -0.187626       -0.1489       1.16533       0.19664    -0.6325901      -0.20984    1.89716068      -1.38139
      36    1.30122483     -0.312392      -0.27122      1.862913       -0.6428      0.835058     -0.363053     -1.432067     -0.166019      1.168926
      37    -0.1858921     0.5494218     0.1885533       0.04683       -0.4174      0.131782     -2.032893     -0.448321     -1.803943      0.269698
      38     0.3546604     -0.796065      0.801307      0.395830       0.29357       -0.3614    0.47279300      1.054207     -0.660443      -0.81684
      39   1.189010757     -2.318428      -2.61729      -1.81472       0.18174      0.152374     0.4965050      0.075977     1.5373798      1.575783
      40     1.1590106     -1.155800    0.36357788      -0.86620       -0.5007       -1.0233    0.01071242     0.5441240     0.0786920      -1.19336
      41    -1.5260351     -0.762084     -0.777638      0.784273       -0.3192      -0.18866     -0.156935     1.0968481     1.6361151     0.4270585
      42    -0.2483058     1.4025015      0.438241       -0.4210       1.01057      0.207229     -1.434030    0.62690630     0.2998252     -1.856641
      43    -2.1510431     0.1363010      0.683356       0.60858       -1.3609      -0.34700     0.6665899     -1.535752     0.0852829      0.213329
      44     0.9237559      -2.45389      0.144987       2.01812       -0.6212      -0.31623     0.9539922    -0.7631426     1.1569548    0.54053316
      45      -1.57407     0.1005934      -1.45898       0.95254       -1.6806      -1.81175     -1.137304    -0.8030726     1.3149407    -0.0182575
      46    0.29100454      1.074899  -0.697809900      -0.57832       -0.8474      0.784904     1.6332762     0.2587424     -0.623279      -0.52036
      47    -1.1123142     0.7311453     -1.062928       -0.2546       -1.1689      -1.89946       -2.5399      -0.88996     0.2180784      -0.31781
      48      -0.22357     -1.071379      -0.93168      -1.06770       0.21123       2.04765    -0.1363725      -1.36928    1.27262333      -0.99856
      49     0.5575326       -0.4426      0.081083      3.432663       -0.7475        -0.586    0.37523545      -0.02194     -0.406070      -0.68840
      50    0.59049386     1.0773765     -0.952084      -1.13643       1.82990      -1.42515     0.7153334    0.43912737     -1.102969     0.7594935
      51     -1.103216      -1.08955      -1.38955       0.83428       -0.4493       1.08525     -0.810140      0.614662     1.4074105      -0.08601
      52  -1.12545e-05      -0.34257      1.256737       0.73909       -0.3859        -1.744    0.71553678      1.630906     1.6485940      0.432790
      53   -0.19102917     -0.786121     -0.572601      -1.64975       2.13455      -0.02696    2.38440513     -0.074497     -1.618317      1.861565
      54    -0.8598270     -0.437908     1.6485510       1.45877       -2.0262      0.001054     -1.089535     0.5391382     1.8121770      -0.51748
      55     1.4932228     -0.928644      2.172270       -0.8256       -0.4633       0.29695    -1.4005944      1.549608     -1.070016      0.613951
      56    -1.2891300      0.109782     -0.010526        -0.388       0.48921      -1.11683     1.5218657      0.202447     -2.791444      2.005561
      57     0.4527136     1.5535652     -0.176936      -2.26261       -0.4197      -1.22606     -0.038482     -0.482726     0.2090122      -1.76440
      58     0.0537824     -0.459581      0.633508       -1.6923       -0.4250       1.65839     -1.181062      0.738053    1.33050611      -0.01008
      59     0.9885106     1.0414396      1.569755       -0.3678       -0.1122        0.8041    -0.7456440      0.048050     -0.698570      -2.32904
      60      0.334915     1.7024300      -0.37206      0.084297       -0.4531       -0.7409     0.1361044       1.07293     2.2158433      0.826476
      61     -0.961363      -1.42701     1.3068305      0.316714       -0.6104       -1.0561    -0.8077223      1.233424    -0.0223593      -1.40046
      62    0.87257898      0.310102      -0.29113      0.607715       -0.8276       0.96390     -1.424860      -0.90344     -1.376883      -0.41655
      63       -0.7574     -0.362645     0.0047678      0.554252        0.1465       0.25185    1.60432394      -0.26649     -1.458335      0.951381
      64      1.835869      0.187288      0.839534      -0.65561       0.18567       0.63702     0.3785755      -0.53969    1.63062979      0.172816
      65     0.9301982      0.405778      0.873674       0.93325       -0.2161       0.83367     2.1604557      1.998992     0.7640414      1.687255
      66     -1.307971     1.4723963      0.074876       -1.7869        0.1652      0.976296     -0.696027      1.937131     1.3492276      -1.27511
      67    1.00909026     0.1119726      -0.55168      -0.31663       -0.4449      -1.21627     -0.448323     0.6926889      1.425942      1.458338
      68    -0.5733607     -0.117247      -0.85937      1.030002       -1.6481       -1.3632     -0.635846     0.2514734     -0.321147      0.033063
      69    0.04753462     0.2332797     -1.034462       -0.3393       0.57761      0.280229     1.0933066     -0.746224      0.906261      1.466624
      70    -0.1425902     0.2659301      0.225189      0.535670       0.38792      1.469487     0.5133649     0.8645017     0.3315267      -1.04177
      71     0.4333603     -0.229956      -0.63508      -0.89437       -0.0703       -0.6074    2.03967226      1.596771     -0.266930       0.70915
      72    1.15696249     -0.172839        1.8482      0.922110       -0.1017      -1.79929     -0.965955     0.3186925     -0.438263      -0.02075
      73      -0.78731     0.2469227      -0.45830      -1.55270       -0.3416       -0.5720     -1.551657      1.423177    -0.0760509      -0.32686
      74     0.7503748     -0.082595     0.7672936      -1.48065       -1.0366       0.54522     1.4918973      0.030011     0.2164342      -0.82344
      75     -0.029935     -0.708936       -0.1602      0.722280        -1.998       0.21302     -0.804541      -0.64658     1.1381727       0.29543
      76      0.933629     -1.763774      -0.41021       -0.4536       -0.5894       0.44023    0.89592148      -1.10677     -0.962662       -1.2519
      77    1.14760667     -0.514734    -0.1013807       -0.3322       -0.9636      0.373260     0.3830268      0.941325      -0.22542      -0.29708
      78     -0.585521     1.4881415      1.007566      -0.04038        0.6489      -0.58584     2.0544747     -0.591566     -0.379688       -0.3710
      79   1.701234965     0.1476024     1.0844185      -0.11009       -1.2129      0.775480     -0.626456       -1.3185      -0.41607      0.631657
      80     1.7642850     -1.387477      -2.19905       0.93015       0.30005      -0.56347    0.41836191     0.7294430     1.9120687      -0.13034
      81    1.27980017      -0.45175      -0.50966      0.423773        -1.114      -1.30195     0.9631930      -1.96307     0.1133482      -0.32474
      82    -0.3730201      -1.33230      -2.03590      -0.66090       -1.1652       -0.4254      0.088036      -0.74176     -1.072525      0.290041
      83    -0.7618346     -0.959531      -0.29915      0.285491       2.10874      1.613561     -1.263380     -1.324249     0.0647173     0.5569989
      84   -0.13170556     2.1723327      1.177070      1.640057       -0.4178      -0.89687    -1.0702882     -0.113781     -1.258349      -0.63379
      85    -0.4307697     0.9442847      -0.47287      -1.40706       -0.4474        0.1885      0.560918        -0.921     0.6473751      1.386825
      86    0.48951661     0.2387958     -0.448111       -0.6107       -2.0299      0.607946     -0.354108      0.152581     0.5012748      -0.78640
      87   1.016995685     0.1131105     1.4969952       0.16893       0.31862      -0.27337      1.476413     -2.103492      -0.53283      -0.30505
      88     -1.530420     -0.794702     -2.172122       0.19038       -1.4052       0.36986    -0.2617816      -0.83271     -1.553782      -0.68284
      89    0.31062382     -0.125447      0.666243      -0.78833       1.60599      -0.23795     -0.845195      1.310159     1.3575664     -0.090169
      90     -0.484302     0.9100746     -0.894136      0.935191       -1.3871       -0.0833    0.01175550     1.2080994     -1.829219      0.234436
      91     -0.120710     0.0029082      -0.88410        -1.301       -0.4631       -0.2416    1.47518347     0.1113816    -0.0042762     0.6983462
      92    -1.6118546     0.7225664      0.915376      0.907143       -0.3329      -1.23524     -0.984928   0.24745e-05     0.5367648     1.2765497
      93     1.5214340     0.8712482     0.0339287      0.264919       -0.2353      1.054868    0.59427154     0.2158596     -1.255600     1.0466613
      94      -1.52688      1.231782      0.984629       -1.5870       -0.0484       -1.2413    -0.1446193      0.555169    -0.1366380       -1.3638
      95    0.26082727     0.2594877     -0.027234       -1.0451       -0.3497      0.268527     -0.155049      2.112622     0.2560794     -0.206761
      96     0.4825979     -1.105432      0.420755      1.616794       -0.8837        0.2988     0.7671130      -1.69334      1.638888      -1.04499
      97     -0.335054       0.38067     -0.232602      0.802936       0.15092       0.56975      0.074973      1.472001     -2.015498      0.364094
      98      -0.30061      -0.95903    -0.8116100       -0.5719       0.57841       -0.8961     -0.163183      0.275248     -1.155791      1.112348
      99   2.421589303      -0.67401     0.9194471      -0.30967       0.53336      -0.18170     2.2086616      -0.32433     0.7939304      0.607366
     100    -1.0839601      -2.16026      0.579087       0.84451       -0.5367      -0.63337     0.9768032     0.8528334     0.9558766      0.261402
     101     -0.788276      -1.21797      -1.99313       -0.0576       1.91916      0.477894       -0.0797    -1.5207462     -0.667930     0.0049387
     102    -0.2222194     0.9083396    -0.1586067      0.695305       -0.1142       -0.1897     1.2591335     -0.751977      -0.28305       -1.2927
     103     0.0967393      1.069501      0.681401      0.734011       1.05304       0.62521     0.7582594      0.403724     -0.975388      0.526095
     104    0.94588637     -0.891909     0.2359899      1.082813       -0.3734      -1.32110     0.0615339     1.5936855     -0.912945      -0.10539
     105     -0.751030      -0.35896        0.2347       1.47681        -0.716      -0.70865     -0.872502     -1.093790     -1.534700      -0.85126
     106    -0.1058132     0.0408653      1.172449       -0.8216       -0.7799      -0.75683     0.1957459     -0.158472     0.7772087      -0.78914
     107     0.9132588     0.9425131     -0.262467       -0.6225       0.18116        -0.791     1.9922047      0.140887     0.7924407      -1.26710
     108      -1.75075      0.687266      0.515886       -0.7606       -0.5667        -0.679    0.22782691      0.923852     -1.544860      0.478745
     109    -0.8741677      -0.53093     -0.160435       -1.3614       2.84393      2.424977      0.752269      0.656015     -1.043610      2.377348
     110    0.01831726     -0.123395      1.203993       0.26080       -0.7766       -0.2189     -0.376085     0.0646556     0.5544575      0.532758
     111     1.3012018     -0.004103      0.958068       1.70666       -1.2260      0.712570     -1.072332    -1.5070755      1.584662     1.1354839
     112    0.52337294     -0.476931      1.503561      -1.36716       0.06739      0.485177     1.2871269   -1.52642769     -3.064141     0.1153703
     113    0.31742715     0.1736802       -0.8772       -0.0441       -1.5400      0.420593     0.8925883     -0.732031     -2.003941      -0.12978
