   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
      47    -0.5938430     -0.343900      -1.00016       1.04499       0.60851      -0.06932    -0.1083920    0.45015551    1.76533510    0.87096980
      48      -0.50845     0.7774192      -0.11877       -0.1989       1.86647       -0.4189     -0.479184      -1.95210     -1.402329      0.451122
      49      -0.69492      0.515413      -1.11487      -0.76730       0.67457       1.46089    0.59247280      1.197830     1.7045941      1.040089
      50    -0.9184400     -0.105344       0.63019        -0.414       0.45194        -1.579    -0.8286279     0.5288797    -2.2370865      -1.10771
      51   -0.01771831     -1.719394      0.057120      -0.79954       -0.2915       -0.2589     0.1892931      -0.56378     0.0896864      -0.60115
      52    0.55607351     1.6938091      0.196869       0.16986         -1.16      0.693366      -0.75806     -0.808847     0.5574394      0.181038
      53  1.1071754509     1.4428769      -0.53968      0.128376       1.76041      0.966539     0.7130490      1.306206     -0.604602      0.636583
      54    1.40925338     1.6209122        -0.806      -0.25167       0.38271       -0.2889     -0.391816     0.6840013     -0.353409      -1.78791
      55    0.36184731     -0.424492       -0.7315       -1.5657       1.01382      -2.22711     -1.699333     -0.275846     1.2289555      1.309705
      56      -1.15498      -0.17763      -1.51045      1.011207       -1.4765       -0.1431     1.0329837      -0.22241     1.4701603       -0.8700
      57     0.3691904      0.853282     -0.139711       1.38631       0.54812       -1.6374    3.95860270      0.648643    0.10734329      -1.39881
      58     0.0817678      -0.45994      0.644353       0.37167       1.85300       0.14225    0.51350547      0.372456      -0.14848       -0.1834
      59      1.101000     0.7800271     -0.629441      -1.11343       -0.0674       1.16143     -0.027529       1.74643    -0.7750702      0.141640
      60      -2.51630      -0.59566     -0.309121       0.51093       1.71066       0.03494    1.45391758      0.661681     0.9863521        -0.466
      61     1.3849913     -1.072964      0.495158      -0.95206       -0.5181       -1.4614    -0.5163479      0.351116     -0.068770      -1.34776
      62      1.470739      0.337220    1.00806543       0.78522       -0.6648        -1.945    -0.9154243      1.225155      -1.05354      0.816043
      63       -0.6124      0.393109       -1.8239       1.16707       -0.0396       0.88582   0.189861649      0.798063    -0.1019320      0.743356
      64      -1.50957      -1.08071      0.725474      -0.03917       -0.2287       -0.1796    0.50172510      -0.59334    0.51030759      -0.91579
      65    -0.4072520     0.9849516    1.07125242      -1.09715       0.83863      -1.03918     0.7330232     -1.898812     -1.117110      -0.50897
      66    -0.1664859     1.4236144      0.903999       1.57546       1.20660      -0.28286     -0.266326     1.0689716     0.0403714      -0.15699
      67     -1.335202      -0.10646      -2.79099      -0.45611       -0.9798       0.69257    -0.4786723      -0.32905     1.3471054      -1.04906
      68    0.31665889     -1.895266      0.089729      0.410265       0.85987      -0.89868     0.3196569      0.318154     -0.019231      0.150016
      69    0.46353432     0.3978804       -0.9960      -1.19586        2.5059      1.919792     -1.391693     0.4502177     0.6274370      0.751337
      70    0.14039543     -0.926871      -0.18242       -0.4911         0.134      -0.26837     -0.131675      1.018552     1.2305581      -1.18110
      71     -0.459930     -0.790799     1.2237222      -0.05936       1.44898       -0.4775    0.02599999      -1.34869     1.3025355      -0.36261
      72     -1.485156     -0.592461     -2.304907      -0.03181        0.1124       0.28807    1.49810818     -0.300976     0.8074559      0.312238
      73     -0.193321     -2.076802       0.94750      -0.50397       0.01795       -1.2704    0.28299553      0.108030    0.02941761      -0.13479
      74     1.0492182     0.9662208       0.72591      3.321078       -0.6002      -0.37951      -1.01480     0.4359861     -0.687487      -2.69836
      75      -1.21333     0.0722518    1.00978733      -1.55694       -0.6124       -0.1393     -0.728537      0.531163      0.004000       0.32126
      76   -0.72521492     1.5365363     -0.000375      1.293549       -0.4389      0.590039     -0.679383      -0.95090      -0.70435      -0.04586
      77   -0.21873345     1.5392070      -1.14870       -1.0903       1.70018      0.608783    -1.8814108      0.497269     0.2373326      -2.14444
      78     -0.369562     -0.017454    0.73140251       0.95449       0.09574       1.03345    -0.1462732       -0.8574     -0.934181      0.542645
      79    -1.9581690     0.6778075      -1.10657      -0.35922       0.50538       1.21794     -1.940680     -0.806178     0.0490616      -0.59608
      80    0.86162310     -2.086390      0.361801       0.42592       0.04908      1.102236     -1.229574     1.1086167      -0.70292      0.725550
      81      -0.32420     0.8143431     0.7804699      -1.46405       -0.1544       -0.0924    -0.2378752      -0.75566     1.8514378      0.209096
      82     1.5550159     -0.569148     -1.061796      0.132247       -0.5632        2.3901    0.24542284      1.152599     -0.224235      -0.32606
      83      -0.03091     0.3557172      0.849586       -0.1221       -0.6808       -1.0678    -0.0766793      0.572962     0.4579470      -0.01781
      84     -0.600138     0.1467652     0.5718048       -0.0368       0.11236       -0.1505    0.91549926      -0.43820     0.1855356      0.394428
      85       0.72552      1.495884      0.675453      0.599213       -1.4702       0.60640    2.29371761      -0.83001     -1.019519      -0.21465
      86      1.021248     0.5247504     -0.477124       -0.0359       1.03703        0.6726    2.42887696      1.005686    0.35356721      0.614726
      87     -0.348984     -0.977773      0.171957      0.490561       -1.3952       -0.5223      -0.36925      0.265642     -0.260466      0.445096
      88     0.0981122     1.0603275      -1.71116       1.65712       1.41767       0.05031    0.65032321      0.606548    -0.7372896      0.164665
      89    0.77817417     0.3098167       1.05132        0.0949       0.08075      -0.76780     -0.364538   -0.45971768     1.7054835      0.240505
      90    -0.9994265     0.3985983       -0.1920       -3.0537       0.47985      -1.55269    0.57846442     -0.961263    -1.4583244      0.494341
      91     -1.494193     -0.446699       0.20437       0.61223       0.74488       -0.0362    -0.8323953     1.9238154    -0.6059813      1.803588
      92    -0.4525249     1.1612856       1.06996       -1.0455        0.3552      0.755392    0.70098212     -0.198937     0.3019600      -0.39468
      93  -1.171813379     0.9840122      -0.55968       1.37975       0.60245     -0.892646    -0.1611983     -0.286384    -0.8708876      0.501429
      94     -0.478614      1.631691       0.86089      -0.88018       -0.0190       -0.2267    -1.5645078      0.931255     0.9498088      0.925501
      95   -0.45698785     1.0689859      -0.20975         0.935       1.81252      0.140109     -1.419148      -0.31690     0.6409858      1.219874
      96     -1.133792     -0.190548     0.2333391       0.43499       0.91042       -0.9484    -0.4234782      1.007966     0.3923349      0.448380
      97    1.12532349      0.104053     0.5280034        -0.314       -1.3450      -1.29525     0.0743205      -0.19956     -0.654603      0.318014
      98     -0.890271      0.111337     -0.019522       -0.8399       -2.2982      1.456527     0.3166372     -2.664125     -0.426428      0.393787
      99     -0.228140      0.580330     -0.973267       0.17516       -0.0534       -0.1830     -0.221028      0.199759      0.932721      -0.53011
     100    -0.4072400      0.160564      -0.12014        0.3856       0.71829      1.291188       -0.1164      -2.27729     -0.069624      0.353870
     101     -0.186955     -0.153236      -2.43250      0.507984       -0.3240        -1.511    -0.8714220      -0.86482    0.60874908      0.561638
     102     1.5147503     0.6479248      -1.35164       -1.4092        1.1307       1.56668    -0.2377480      0.558802     -1.504891      -1.94392
     103     -1.174023      -0.35718     -0.521376      -0.23011       -0.4910      0.679301     1.4275469   0.036197462      2.029997      -0.63440
     104     -0.525103     0.3877346     -0.354798       1.17705       -0.6411       1.32269    0.19417501      2.565452     -0.464114      -0.20269
     105     0.1456518     -2.181027      0.602265       0.48084       0.10931       -1.5443    -1.5465610     0.5866185     1.1751786     1.5944646
     106       -0.8954     -1.030798      -0.27193       -1.9757       -0.5889       0.85178      1.634602      0.279155     1.6405536      0.410872
     107     0.1913639     -0.171441     0.1869370       -0.2548       -0.1409      -0.66189     0.2590319      0.014448     -1.479580       -0.2407
     108     -0.855671      -2.04820     0.4838836       1.55868       2.36973      1.562419     -0.870801   1.175244992     1.1198990      -1.98782
     109     0.8612885      0.627177     0.1628082       0.28861       0.05830       1.63193     -0.401788      -0.19993     0.0073889      0.275664
     110     -1.763249       1.38797     0.2261997       0.56912       0.19731       -0.1864     -0.355241      0.096114     0.1520523      1.155261
     111      0.346057      -0.13348      1.986565      -1.27942       -1.3402       0.35460     -0.212373      -1.77459     -0.312229      -0.71065
     112       1.13112     -0.621251      1.050614       0.45978       -0.2063       0.02117     0.4286587      -2.30803       0.32706      -0.37911
     113     1.7979193     -0.691268    1.14256392      -2.51492       0.81462       0.27610   -0.24701649      -0.12088     -0.260560      0.423003
     114     -0.134248      -1.78773     -0.185810      2.234721       0.04684       0.29078    -0.4380545      0.174054     0.1779455       -0.2612
     115      0.863263     -0.923077      -0.13019       0.50505       -0.2670       -1.2238      0.558264      -0.98216      -0.44730      -0.82814
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     -0.110728      -0.42938      -0.47458      0.680978       1.76260       -0.3575     0.5226551      -0.35541     0.0989422      1.127751
       2    0.05029323      -0.81554        -0.729          1367       -0.6167      -0.01330     0.8580114     -1.358796     -1.037289      -0.92454
       3    -1.7494054     1.3259226       -0.0363       1.90077       -1.4243       1.29418     -0.701648      -0.40736     -0.988964      -0.94986
       4     -1.323745     0.2163329       -1.3142       -0.2418        -0.009       0.66661      0.100391      0.321325     0.5144115      -0.01725
       5     0.3633479     -0.979720     -0.775470       1.89751       -0.0117       -0.7105     1.3798799     -0.156842     -0.646491      -1.44899
       6    0.77949186     -1.086300      -0.53903      0.644099       0.18363      -0.08642    -0.2139877     1.1459273     2.2302741      -0.54876
       7     0.5689040     1.9288003      1.079057       -0.6868       -0.4306       -0.5979     -0.913443      -0.62390     0.2618754      -0.58702
       8     0.8761998      0.123255     -0.397125      0.886089       0.31897       0.26486      1.040038       0.57326     -0.108898      0.937554
       9    0.30931780     2.9173087     1.0986885      1.153212       1.29099      0.079839     1.3128954    0.02335702      -0.83117    -0.5639864
      10    0.52795055     -1.561119     0.2083529      -0.72835       0.71821      -0.74617     1.8723032     0.7678181      -1.26885     1.7587593
      11     -0.227252       -0.7274      -1.02379      0.567764       1.50452      -0.57842     -0.997620      -1.13970     1.4964053      1.670729
      12    -0.3484711     0.5377050      -0.00290      -0.06063       0.96402      0.440956     0.3294899     -0.292578     0.8156003      -0.28200
      13  0.0499224880      0.219477      -1.20115       -0.2990       -0.3126      0.101203    -1.1118180      -1.18655    1.62346210      1.156443
      14    0.88903935      1.824818      0.419595      -0.09107       0.48217        -1.879     -1.098083      0.758637     0.0326154      -1.27763
      15    0.65853687      0.998901     0.6678795      -0.03029       -0.8360       0.10759     0.4269243      -0.35858     0.6030359      0.314431
      16     0.3331145     -2.032539     1.0810929       1.72439       -0.4024        -1.476    0.63892931      -0.46565     -0.967012      1.217716
      17     -1.383379     0.7174286       -1.2477       1.46226       0.51655       -0.2573     0.1493699      0.582087     0.8298943      0.827791
      18    0.54673026     -0.477381     0.6640795       -1.3113       1.00409       0.87300     1.3940810      -0.58877      0.186211      0.858286
      19     0.3178578     -0.426667      0.307331         0.068       0.99570       -0.6284    0.33948780      0.292931    0.75732812      -0.07289
      20     0.1273146     -0.070949      0.034065       0.00835       -0.3267       2.82729    -0.8439114      -1.17340    -0.7956266      -0.71005
      21     0.0114365     1.4309327      1.688383       0.23732       -2.4982       0.38435     -1.310654      -0.50070    -1.1497227      0.425622
      22     -0.626607     0.7721196      0.477302       -0.2400       0.08056       0.91741    -0.3721319      0.915618     -0.019316      0.269397
      23     0.7992408     1.3315325      0.520812      0.058371        0.7206       -1.5454    1.63896160      -1.32549     0.9037094      -0.56416
      24     0.5072515      -0.11656     0.3035897       -0.8007       -2.1606       0.40665    -0.6005043      -0.64863     -0.725323       1.98441
      25      -0.58219     0.3268129   -1.16044319       1.52309        -0.556       -2.6006    2.71194987      -1.09814    1.30893233       0.73307
      26    0.65217963     -0.231484     0.1891987       1.22393       -0.3009      0.251309     0.9282902     0.0833888     -0.424983      1.451678
      27    0.34168859      -0.12517      -0.77589      -1.00559       0.89378      0.949268     -2.170711      -0.61549      0.964888      2.424306
      28     2.1503538     0.9418661      1.373332       -0.5274       0.77453      -1.23716     -0.561876     0.3209710     2.1679370     0.7479633
      29    0.27382709     -0.170083      -1.32244       0.60286        -0.349      0.239044     -0.889330      0.121254     -1.537028      0.503906
      30    1.31972591     0.9139508      2.113823       0.32455       0.50536      0.514864     -0.879729    2.15323346     0.9885780      -0.24282
      31    -0.9028317     0.5815092     0.8575475      0.137884       0.18607      -0.18811     -0.002747     1.3351413     1.4006178      -1.50017
      32     0.1388788     -1.204101     -1.335695       0.58595       -0.8415       -3.1533     0.6451526      1.282141     2.0387771      -0.39629
      33      1.445445     -2.621011    -1.0433996      0.518969       0.47153       1.32041    0.95668948      -0.08157      1.529247      0.686482
      34    1.71708873     -0.804276     0.3002536       -0.4295        0.8059      -0.21955     -0.251852     -1.326489     0.3082041      1.115489
      35     1.0081956      -3.01603     -1.619645      2.005140       -0.1876       -0.1489    1.16533544     0.1966452     -0.632590      -0.20984
      36     1.8971606     -1.381391     1.3012248       -0.3123       -0.2712       1.86291    -0.6428735      0.835058     -0.363053      -1.43206
      37     -0.166019       1.16892      -0.18589      0.549421       0.18855      0.046831     -0.417497      0.131782     -2.032893      -0.44832
      38    -1.8039436      0.269698     0.3546604      -0.79606       0.80130       0.39583     0.2935720      -0.36140     0.4727930      1.054207
      39     -0.660443     -0.816844   1.189010757       -2.3184       -2.6172        -1.814   0.181741029      0.152374      0.496505      0.075977
      40      1.537379     1.5757834     1.1590106      -1.15580       0.36357         -0.86    -0.5007103       -1.0233     0.0107124      0.544124
      41    0.07869204     -1.193368      -1.52603       -0.7620       -0.7776      0.784273    -0.3192808     -0.188666     -0.156935     1.0968481
      42    1.63611512     0.4270585     -0.248305      1.402501       0.43824      -0.42109    1.01057371     0.2072299     -1.434030     0.6269063
      43     0.2998252     -1.856641      -2.15104       0.13630       0.68335       0.60858    -1.3609797       -0.3470     0.6665899      -1.53575
      44    0.08528298     0.2133292      0.923755       -2.4538       0.14498      2.018121     -0.621207     -0.316239     0.9539922      -0.76314
      45     1.1569548     0.5405331     -1.574073      0.100593       -1.4589       0.95254    -1.6806744      -1.81175     -1.137304      -0.80307
      46      1.314940      -0.01825    0.29100454       1.07489       -0.6978       -0.5783    -0.8474525      0.784904       1.63327      0.258742
      47     -0.623279     -0.520361   -1.11231429      0.731145       -1.0629      -0.25463     -1.168961     -1.899463     -2.539955        -0.889
      48      0.218078      -0.31781      -0.22357      -1.07137       -0.9316       -1.0677     0.2112336      2.047654     -0.136372      -1.36928
      49      1.272623        -0.998       0.55753      -0.44265       0.08108        3.4326    -0.7475262      -0.58668     0.3752354      -0.02194
      50    -0.4060709       -0.6884     0.5904938      1.077376       -0.9520       -1.1364     1.8299062     -1.425156     0.7153334      0.439127
      51    -1.1029695      0.759493     -1.103216      -1.08955       -1.3895       0.83428     -0.449345      1.085251     -0.810140      0.614662
      52     1.4074105     -0.086013      -1.12545       -0.3425       1.25673       0.73909     -0.385988      -1.74437     0.7155367      1.630906
      53     1.6485940     0.4327901       -0.1910      -0.78612       -0.5726        -1.649    2.13455155      -0.02696    2.38440513      -0.07449
      54    -1.6183179     1.8615651      -0.85982      -0.43790       1.64855      1.458773    -2.0262064     0.0010547     -1.089535     0.5391382
      55    1.81217709      -0.51748     1.4932228       -0.9286       2.17227      -0.82565     -0.463337      0.296957     -1.400594       1.54960
      56    -1.0700169      0.613951      -1.28913      0.109782       -0.0105      -0.38824     0.4892191      -1.11683     1.5218657      0.202447
      57    -2.7914440     2.0055615     0.4527136     1.5535652       -0.1769       -2.2626     -0.419717     -1.226069     -0.038482      -0.48272
      58    0.20901228     -1.764408       0.05378      -0.45958        0.6335       -1.6923     -0.425070      1.658399     -1.181062      0.738053
      59     1.3305061      -0.01008      0.988510       1.04143       1.56975      -0.36783     -0.112299      0.804122       -0.7456      0.048050
      60     -0.698570      -2.32904      0.334915       1.70243       -0.3720       0.08429    -0.4531049      -0.74096     0.1361044      1.072931
      61    2.21584333     0.8264765       -0.9613      -1.42701       1.30683      0.316714     -0.610463      -1.05617     -0.807722      1.233424
      62      -0.02235      -1.40046     0.8725789      0.310102       -0.2911       0.60771    -0.8276839      0.963904      -1.42486      -0.90344
      63      -1.37688      -0.41655     -0.757451       -0.3626        0.0047        0.5542    0.14653207      0.251859     1.6043239      -0.26649
      64      -1.45833      0.951381      1.835869      0.187288       0.83953        -0.655    0.18567535      0.637025     0.3785755      -0.53969
      65     1.6306297      0.172816     0.9301982       0.40577       0.87367       0.93325     -0.216155      0.833678     2.1604557      1.998992
      66     0.7640414     1.6872552      -1.30797       1.47239       0.07487       -1.7869      0.165210      0.976296     -0.696027      1.937131
      67      1.349227     -1.275113      1.009090       0.11197       -0.5516        -0.316     -0.444995      -1.21627   -0.44832310      0.692688
      68     1.4259420     1.4583383      -0.57336       -0.1172        -0.859       1.03000    -1.6481529      -1.36327     -0.635846      0.251473
      69    -0.3211479     0.0330639     0.0475346      0.233279       -1.0344      -0.33935     0.5776123     0.2802291     1.0933066      -0.74622
      70    0.90626141     1.4666247      -0.14259       0.26593       0.22518        0.5356     0.3879211      1.469487     0.5133649      0.864501
      71    0.33152673     -1.041770      0.433360      -0.22995       -0.6350      -0.89437     -0.070397     -0.607464     2.0396722       1.59677
      72     -0.266930     0.7091571      1.156962       -0.1728       1.84823      0.922110     -0.101709     -1.799299     -0.965955      0.318692
      73       -0.4382     -0.020753     -0.787313       0.24692       -0.4583       -1.5527     -0.341643       -0.5720    -1.5516576      1.423177
      74    -0.0760509     -0.326866      0.750374       -0.0825       0.76729      -1.48065     -1.036655     0.5452275     1.4918973      0.030011
      75     0.2164342       -0.8234     -0.029935      -0.70893       -0.1602       0.72228     -1.998763      0.213025     -0.804541      -0.64658
      76    1.13817276     0.2954396       0.93362      -1.76377       -0.4102      -0.45366     -0.589429      0.440234     0.8959214      -1.10677
      77    -0.9626625     -1.251957       1.14760       -0.5147       -0.1013      -0.33221     -0.963656      0.373260     0.3830268      0.941325
      78    -0.2254200     -0.297087       -0.5855      1.488141       1.00756      -0.04038     0.6489736     -0.585843     2.0544747      -0.59156
      79    -0.3796889     -0.371031      1.701234      0.147602       1.08441      -0.11009     -1.212974     0.7754801     -0.626456      -1.31852
      80     -0.416075     0.6316571      1.764285      -1.38747       -2.1990      0.930156     0.3000512    -0.5634729     0.4183619     0.7294430
      81      1.912068      -0.13034      1.279800      -0.45175       -0.5096        0.4237     -1.114967      -1.30195     0.9631930      -1.96307
      82    0.11334825     -0.324742     -0.373020      -1.33230       -2.0359      -0.66090     -1.165218      -0.42541     0.0880360      -0.74176
      83     -1.072525     0.2900413      -0.76183       -0.9595       -0.2991       0.28549    2.10874842      1.613561    -1.2633809      -1.32424
      84     0.0647173      0.556998     -0.131705      2.172332       1.17707       1.64005     -0.417870      -0.89687     -1.070288      -0.11378
      85     -1.258349      -0.63379      -0.43076      0.944284       -0.4728       -1.4070     -0.447473      0.188582     0.5609180      -0.92165
      86     0.6473751     1.3868255      0.489516      0.238795       -0.4481        -0.610    -2.0299450      0.607946     -0.354108      0.152581
      87    0.50127484     -0.786402      1.016995       0.11311       1.49699       0.16893    0.31862469      -0.27337      1.476413       -2.1034
      88     -0.532831     -0.305053     -1.530420      -0.79470       -2.1721      0.190387     -1.405227    0.36986047     -0.261781     -0.832713
      89    -1.5537826     -0.682847     0.3106238      -0.12544       0.66624      -0.78833    1.60599352     -0.237953     -0.845195     1.3101592
      90    1.35756647     -0.090169     -0.484302      0.910074       -0.8941       0.93519    -1.3871805     -0.083393    0.01175550      1.208099
      91    -1.8292196     0.2344367     -0.120710      0.002908       -0.8841       -1.3018    -0.4631370     -0.241663     1.4751834      0.111381
      92    -0.0042762     0.6983462    -1.6118546      0.722566       0.91537      0.907143     -0.332994     -1.235249     -0.984928      0.247453
      93     0.5367648      1.276549      1.521434      0.871248       0.03392       0.26491    -0.2353123      1.054868     0.5942715      0.215859
      94    -1.2556005     1.0466613     -1.526886       1.23178       0.98462      -1.58706     -0.048464     -1.241394     -0.144619     0.5551699
      95     -0.136638      -1.36386      0.260827       0.25948       -0.0272      -1.04513      -0.34978     0.2685271     -0.155049      2.112622
      96     0.2560794      -0.20676     0.4825979      -1.10543       0.42075      1.616794     -0.883771     0.2988350     0.7671130      -1.69334
      97   1.638888930      -1.04499     -0.335054       0.38067        -0.232       0.80293     0.1509254      0.569751     0.0749734      1.472001
      98    -2.0154980      0.364094     -0.300615      -0.95903       -0.8116      -0.57197      0.578410      -0.89613     -0.163183      0.275248
      99    -1.1557916     1.1123486      2.421589      -0.67401       0.91944      -0.30967     0.5333674     -0.181705     2.2086616      -0.32433
     100     0.7939304      0.607366     -1.083960      -2.16026       0.57908      0.844518     -0.536705    -0.6333746     0.9768032     0.8528334
     101     0.9558766     0.2614020       -0.7882       -1.2179        -1.993      -0.05768     1.9191687      0.477894     -0.079740      -1.52074
     102    -0.6679300     0.0049387      -0.22221       0.90833       -0.1586      0.695305     -0.114218      -0.18976     1.2591335      -0.75197
     103     -0.283052     -1.292737     0.0967393       1.06950       0.68140       0.73401      1.053042      0.625218     0.7582594      0.403724
     104    -0.9753885      0.526095      0.945886       -0.8919       0.23598      1.082813     -0.373476      -1.32110      0.061533      1.593685
     105    -0.9129454      -0.10539      -0.75103       -0.3589       0.23477      1.476813     -0.716644     -0.708654     -0.872502     -1.093790
     106     -1.534700     -0.851262      -0.10581      0.040865       1.17244      -0.82160     -0.779938     -0.756837     0.1957459    -0.1584724
     107    0.77720879      -0.78914        0.9132       0.94251       -0.2624      -0.62253     0.1811690      -0.79153     1.9922047       0.14088
     108     0.7924407      -1.26710      -1.75075      0.687266       0.51588      -0.76060     -0.566775     -0.679943     0.2278269      0.923852
     109    -1.5448602      0.478745     -0.874167       -0.5309       -0.1604      -1.36145     2.8439385      2.424977     0.7522698      0.656015
     110    -1.0436101     2.3773488     0.0183172       -0.1233       1.20399      0.260800     -0.776603     -0.218921     -0.376085      0.064655
     111    0.55445753     0.5327589      1.301201      -0.00410       0.95806      1.706661     -1.226022     0.7125705     -1.072332      -1.50707
     112    1.58466203     1.1354839      0.523372      -0.47693       1.50356      -1.36716     0.0673929      0.485177     1.2871269      -1.52642
     113    -3.0641413     0.1153703     0.3174271      0.173680       -0.8772       -0.0441     -1.540079     0.4205933     0.8925883         -0.73
     114    -2.0039417     -0.129781      -0.19850       -0.0806       1.30357      0.138595     2.0841228     0.3807434     -1.087233      1.133613
