   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
     112      -0.31222      -0.71065     1.1311286      -0.62125       1.05061       0.45978   -0.20633091      0.021171     0.4286587      -2.30803
     113     0.3270684       -0.3791     1.7979193      -0.69126       1.14256      -2.51492     0.8146250     0.2761027      -0.24701     -0.120889
     114     -0.260560      0.423003     -0.134248       -1.7877       -0.1858      2.234721     0.0468462    0.29078794     -0.438054      0.174054
     115    0.17794555     -0.261201      0.863263      -0.92307       -0.1301      0.505053     -0.267004     -1.223879     0.5582642      -0.98216
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1     -0.447308      -0.82814     -0.110728      -0.42938       -0.4745      0.680978      1.762608      -0.35751      0.522655      -0.35541
       2      0.098942      1.127751     0.0502932       -0.8155       -0.7299       -0.6167     -0.013304      0.858011     -1.358796      -1.03728
       3      -0.92454      -1.74940     1.3259226      -0.03637       1.90077        -1.424     1.2941823      -0.70164     -0.407369       -0.9889
       4      -0.94986     -1.323745    0.21633295       -1.3142       -0.2418       -0.0092      0.666610      0.100391   0.321325833      0.514411
       5      -0.01725     0.3633479      -0.97972       -0.7754       1.89751       -0.0117    -0.7105006      1.379879    -0.1568426      -0.64649
       6    -1.4489915     0.7794918     -1.086300      -0.53903       0.64409      0.183633     -0.086426     -0.213987     1.1459273      2.230274
       7     -0.548760      0.568904     1.9288003       1.07905       -0.6868       -0.4306     -0.597968      -0.91344      -0.62390      0.261875
       8      -0.58702      0.876199     0.1232554      -0.39712       0.88608       0.31897     0.2648676       1.04003     0.5732654       -0.1088
       9     0.9375548      0.309317       2.91730      1.098688        1.1532      1.290993     0.0798396      1.312895     0.0233570     -0.831173
      10     -0.563986       0.52795     -1.561119       0.20835       -0.7283       0.71821      -0.74617      1.872303     0.7678181      -1.26885
      11     1.7587593      -0.22725     -0.727476      -1.02379       0.56776      1.504521     -0.578426     -0.997620      -1.13970      1.496405
      12     1.6707292      -0.34847      0.537705       -0.0029       -0.0606      0.964022      0.440956      0.329489      -0.29257      0.815600
      13      -0.28200      0.049922      0.219477       -1.2011       -0.2990       -0.3126     0.1012030       -1.1118     -1.186551       1.62346
      14       1.15644      0.889039     1.8248187       0.41959       -0.0910      0.482175       -1.8792     -1.098083      0.758637     0.0326154
      15      -1.27763      0.658536     0.9989016       0.66787        -0.030      -0.83604        0.1075     0.4269243      -0.35858     0.6030359
      16     0.3144319      0.333114    -2.0325397      1.081092       1.72439      -0.40246      -1.47689     0.6389293      -0.46565      -0.96701
      17      1.217716      -1.38337      0.717428       -1.2477       1.46226       0.51655      -0.25739      0.149369      0.582087      0.829894
      18      0.827791      0.546730     -0.477381       0.66407       -1.3113       1.00409       0.87300      1.394081       -0.5887       0.18621
      19      0.858286      0.317857      -0.42666       0.30733       0.06803       0.99570      -0.62846      0.339487      0.292931      0.757328
      20      -0.07289      0.127314      -0.07094       0.03406       0.00835       -0.3267      2.827299       -0.8439      -1.17340       -0.7956
      21       -0.7100      0.011436     1.4309327       1.68838       0.23732       -2.4982      0.384359       -1.3106        -0.500         -1.14
      22      0.425622      -0.62660      0.772119        0.4773       -0.2400       0.08056      0.917419       -0.3721      0.915618       -0.0193
      23     0.2693974      0.799240      1.331532      0.520812       0.05837      0.720685      -1.54544      1.638961        -1.325       0.90370
      24     -0.564163      0.507251     -0.116567      0.303589       -0.8007      -2.16062      0.406655      -0.60050      -0.64863       -0.7253
      25     1.9844112      -0.58219     0.3268129     -1.160443       1.52309      -0.55626       -2.6006     2.7119498      -1.09814     1.3089323
      26     0.7330725      0.652179      -0.23148       0.18919       1.22393       -0.3009     0.2513096      0.928290     0.0833888      -0.42498
      27     1.4516789      0.341688     -0.125172       -0.7758       -1.0055      0.893784     0.9492680    -2.1707110     -0.615491     0.9648881
      28     2.4243066      2.150353      0.941866       1.37333       -0.5274      0.774534     -1.237164      -0.56187     0.3209710      2.167937
      29     0.7479633      0.273827     -0.170083      -1.32244        0.6028      -0.34909      0.239044      -0.88933     0.1212549      -1.53702
      30      0.503906        1.3197      0.913950      2.113823         0.324       0.50536      0.514864       -0.8797      2.153233       0.98857
      31     -0.242826      -0.90283    0.58150928       0.85754       0.13788      0.186074      -0.18811      -0.00274      1.335141       1.40061
      32     -1.500176      0.138878     -1.204101       -1.3356       0.58595      -0.84156      -3.15335      0.645152      1.282141      2.038777
      33      -0.39629      1.445445      -2.62101        -1.043       0.51896       0.47153     1.3204179      0.956689      -0.08157      1.529247
      34     0.6864826      1.717088      -0.80427       0.30025       -0.4295      0.805913      -0.21955     -0.251852      -1.32648      0.308204
      35    1.11548937      1.008195      -3.01603       -1.6196       2.00514       -0.1876     -0.148941      1.165335      0.196645      -0.63259
      36     -0.209846      1.897160      -1.38139       1.30122       -0.3123      -0.27122     1.8629130      -0.64287      0.835058      -0.36305
      37     -1.432067      -0.16601     1.1689263      -0.18589       0.54942      0.188553      0.046831       -0.4174      0.131782     -2.032893
      38     -0.448321      -1.80394      0.269698      0.354660       -0.7960      0.801307      0.395830     0.2935720       -0.3614     0.4727930
      39     1.0542070      -0.66044      -0.81684       1.18901       -2.3184      -2.61729     -1.814727    0.18174102      0.152374      0.496505
      40      0.075977      1.537379      1.575783       1.15901        -1.155      0.363577      -0.86620     -0.500710      -1.02336     0.0107124
      41      0.544124     0.0786920     -1.193368      -1.52603       -0.7620       -0.7776    0.78427316      -0.31928     -0.188666      -0.15693
      42      1.096848      1.636115     0.4270585       -0.2483       1.40250       0.43824     -0.421096      1.010573     0.2072299      -1.43403
      43      0.626906      0.299825      -1.85664       -2.1510       0.13630       0.68335      0.608580      -1.36097      -0.34700       0.66658
      44     -1.535752      0.085282       0.21332      0.923755       -2.4538      0.144987     2.0181218    -0.6212073     -0.316239      0.953992
      45     -0.763142      1.156954     0.5405331      -1.57407       0.10059       -1.4589     0.9525478      -1.68067     -1.811753      -1.13730
      46      -0.80307      1.314940      -0.01825       0.29100       1.07489       -0.6978     -0.578325       -0.8474     0.7849046       1.63327
      47     0.2587424      -0.62327      -0.52036       -1.1123       0.73114      -1.06292      -0.25463      -1.16896      -1.89946      -2.53995
      48      -0.88996       0.21807       -0.3178      -0.22357       -1.0713      -0.93168      -1.06770      0.211233      2.047654       -0.1363
      49     -1.369280      1.272623     -0.998566      0.557532       -0.4426      0.081083      3.432663      -0.74752       -0.5866       0.37523
      50  -0.021946763      -0.40607      -0.68840        0.5904       1.07737      -0.95208     -1.136433      1.829906      -1.42515       0.71533
      51      0.439127      -1.10296     0.7594935      -1.10321       -1.0895       -1.3895     0.8342832       -0.4493     1.0852513       -0.8101
      52    0.61466258      1.407410       -0.0860       -1.1254       -0.3425      1.256737     0.7390938      -0.38598     -1.744372      0.715536
      53      1.630906      1.648594      0.432790      -0.19102       -0.7861       -0.5726     -1.649750      2.134551     -0.026964       2.38440
      54     -0.074497       -1.6183       1.86156      -0.85982       -0.4379         -2819     1.6485510     1.4587732      -2.02620      0.001054
      55     -1.089535      0.539138      1.812177       -0.5174       1.49322      -0.92864     2.1722705      -0.82565      -0.46333      0.296957
      56       -1.4005      1.549608     -1.070016       0.61395       -1.2891       0.10978      -0.01052       -0.3882     0.4892191       -1.1168
      57      1.521865      0.202447     -2.791444        2.0055       0.45271       1.55356     -0.176936       -2.2626     -0.419717       -1.2260
      58     -0.038482      -0.48272      0.209012      -1.76440       0.05378      -0.45958     0.6335088      -1.69230     -0.425070      1.658399
      59       -1.1810      0.738053      1.330506      -0.01008       0.98851       1.04143        1.5697       -0.3678      -0.11229       0.80412
      60      -0.74564      0.048050    -0.6985706      -2.32904       0.33491       1.70243     -0.372064       0.08429     -0.453104       -0.7409
      61     0.1361044      1.072931      2.215843      0.826476       -0.9613       -1.4270     1.3068305      0.316714     -0.610463      -1.05617
      62       -0.8077      1.233424    -0.0223593      -1.40046       0.87257       0.31010       -0.2911       0.60771      -0.82768       0.96390
      63      -1.42486      -0.90344       -1.3768      -0.41655       -0.7574       -0.3626      0.004767       0.55425      0.146532       0.25185
      64      1.604323      -0.26649     -1.458335       0.95138       1.83586       0.18728     0.8395342      -0.65561     0.1856753       0.63702
      65     0.3785755      -0.53969      1.630629       0.17281        0.9301      0.405778        0.8736    0.93325329      -0.21615      0.833678
      66     2.1604557      1.998992      0.764041       1.68725       -1.3079      1.472396      0.074876      -1.78693       0.16521      0.976296
      67     -0.696027      1.937131      1.349227       -1.2751       1.00909      0.111972     -0.551680     -0.316631     -0.444995      -1.21627
      68    -0.4483231     0.6926889     1.4259420      1.458338       -0.5733      -0.11724     -0.859371     1.0300024     -1.648152      -1.36327
      69     -0.635846       0.25147     -0.321147      0.033063        0.0475       0.23327     -1.034462      -0.33935     0.5776123      0.280229
      70     1.0933066      -0.74622      0.906261       1.46662        -0.142      0.265930       0.22518      0.535670      0.387921        1.4694
      71      0.513364      0.864501     0.3315267      -1.04177       0.43336      -0.22995     -0.635087     -0.894370      -0.07039      -0.60746
      72     2.0396722      1.596771     -0.266930      0.709157       1.15696      -0.17283      1.848233       0.92211      -0.10170      -1.79929
      73     -0.965955        0.3186     -0.438263       -0.0207       -0.7873      0.246922      -0.45830     -1.552705       -0.3416      -0.57202
      74       -1.5516      1.423177      -0.07605       -0.3268       0.75037       -0.0825     0.7672936      -1.48065     -1.036655      0.545227
      75     1.4918973      0.030011    0.21643426      -0.82344       -0.0299      -0.70893      -0.16023     0.7222801     -1.998763      0.213025
      76     -0.804541      -0.64658   1.138172769      0.295439       0.93362      -1.76377      -0.41021      -0.45366      -0.58942      0.440234
      77     0.8959214      -1.10677      -0.96266      -1.25195       1.14760      -0.51473     -0.101380      -0.33221     -0.963656      0.373260
      78      0.383026      0.941325      -0.22542      -0.29708       -0.5855       1.48814      1.007566       -0.0403     0.6489736       -0.5858
      79     2.0544747      -0.59156     -0.379688       -0.3710       1.70123      0.147602      1.084418      -0.11009      -1.21297      0.775480
      80      -0.62645      -1.31852     -0.416075       0.63165       1.76428      -1.38747      -2.19905     0.9301569      0.300051     -0.563472
      81      0.418361      0.729443      1.912068      -0.13034       1.27980       -0.4517      -0.50966       0.42377     -1.114967       -1.3019
      82      0.963193      -1.96307      0.113348       -0.3247       -0.3730       -1.3323     -2.035902      -0.66090     -1.165218       -0.4254
      83      0.088036      -0.74176     -1.072525       0.29004       -0.7618       -0.9595     -0.299153      0.285491     2.1087484      1.613561
      84     -1.263380      -1.32424     0.0647173      0.556998        -0.131      2.172332       1.17707     1.6400573      -0.41787      -0.89687
      85      -1.07028      -0.11378      -1.25834      -0.63379        -0.430       0.94428      -0.47287       -1.4070     -0.447473       0.18858
      86      0.560918      -0.92165      0.647375      1.386825       0.48951        0.2387       -0.4481       -0.6107      -2.02994       0.60794
      87    -0.3541088      0.152581    0.50127484       -0.7864        1.0169      0.113110     1.4969952      0.168937     0.3186246      -0.27337
      88     1.4764139       -2.1034      -0.53283       -0.3050       -1.5304      -0.79470      -2.17212     0.1903872      -1.40522    0.36986047
      89     -0.261781      -0.83271      -1.55378      -0.68284       0.31062       -0.1254     0.6662437      -0.78833     1.6059935      -0.23795
      90     -0.845195      1.310159      1.357566       -0.0901       -0.4843      0.910074     -0.894136     0.9351915     -1.387180     -0.083393
      91     0.0117555      1.208099     -1.829219      0.234436       -0.1207      0.002908      -0.88410     -1.301894      -0.46313     -0.241663
      92      1.475183      0.111381      -0.00427      0.698346       -1.6118       0.72256     0.9153761       0.90714     -0.332994       -1.2352
      93     -0.984928      0.247453     0.5367648       1.27654       1.52143       0.87124      0.033928     0.2649199      -0.23531     1.0548684
      94     0.5942715        0.2158      -1.25560      1.046661       -1.5268       1.23178      0.984629     -1.587068      -0.04846     -1.241394
      95     -0.144619      0.555169     -0.136638       -1.3638       0.26082      0.259487      -0.02723     -1.045138      -0.34978     0.2685271
      96      -0.15504      2.112622    0.25607943      -0.20676       0.48259      -1.10543      0.420755     1.6167942      -0.88377    0.29883501
      97      0.767113      -1.69334      1.638888       -1.0449       -0.3350         30492     0.3806721       -0.2326       0.80293        0.1509
      98      0.569751      0.074973      1.472001      -2.01549       0.36409       -0.3006     -0.959032       -0.8116     -0.571979       0.57841
      99      -0.89613       -0.1631      0.275248      -1.15579        1.1123       2.42158     -0.674017      0.919447     -0.309679       0.53336
     100    -0.1817051      2.208661      -0.32433      0.793930       0.60736      -1.08396     -2.160269      0.579087     0.8445184      -0.53670
     101    -0.6333746      0.976803      0.852833       0.95587       0.26140      -0.78827     -1.217973      -1.99313     -0.057681      1.919168
     102     0.4778945     -0.079740       -1.5207      -0.66793       0.00493      -0.22221     0.9083396    -0.1586067     0.6953059      -0.11421
     103     -0.189767      1.259133      -0.75197       -0.2830       -1.2927      0.096739       1.06950      0.681401      0.734011        1.0530
     104     0.6252181       0.75825       0.40372       -0.9753         0.526       0.94588     -0.891909      0.235989     1.0828130       -0.3734
     105     -1.321106     0.0615339     1.5936855      -0.91294       -0.1053      -0.75103     -0.358967      0.234771     1.4768136      -0.71664
     106    -0.7086549       -0.8725      -1.09379        -1.534         -0.85      -0.10581     0.0408653      1.172449     -0.821600      -0.77993
     107     -0.756837       0.19574      -0.15847      0.777208       -0.7891      0.913258      0.942513      -0.26246      -0.62253       0.18116
     108      -0.79153      1.992204     0.1408873      0.792440       -1.2671      -1.75075      0.687266     0.5158867      -0.76060     -0.566775
     109     -0.679943      0.227826      0.923852       -1.5448       0.47874      -0.87416     -0.530931      -0.16043      -1.36145      2.843938
     110     2.4249774      0.752269     0.6560151       -1.0436       2.37734      0.018317     -0.123395    1.20399357     0.2608000     -0.776603
     111     -0.218921      -0.37608     0.0646556       0.55445       0.53275      1.301201     -0.004103     0.9580685     1.7066618       -1.2260
     112     0.7125705      -1.07233      -1.50707      1.584662       1.13548      0.523372     -0.476931     1.5035612     -1.367167    0.06739291
     113      0.485177      1.287126     -1.526427       -3.0641       0.11537       0.31742     0.1736802      -0.87724      -0.04416      -1.54007
     114      0.420593      0.892588      -0.73203      -2.00394        -0.129       -0.1985     -0.080606      1.303575     0.1385954       2.08412
     115     0.3807434      -1.08723      1.133613      -0.09034       -0.4887      0.279401     0.1147838     -1.558594     -0.849518     1.1520065
   Label          Mean         Sigma      Skewness      Kurtosis       Entropy           Sum          5th%         95th%           Min           Max
       1       0.17592      0.638985     1.0201526      1.792613       -0.6390      -0.70339      -0.92450     -0.600450       -0.9125     -0.015000
       2     -0.108232      0.581238     -1.190651      -0.65382       0.35946      0.698647      -2.31661     -0.602070      -0.25362    -2.0411541
       3      0.448700      1.204127     -1.943099      -1.56492       0.95218       1.13533     -1.272775      -0.98762      0.659418      -0.24302
